sku,name,brand,vendor,vendor_product_id,primary_ean,extra_eans,lookup_ean,wp_post_id,slug,stock,vendor_image_url,identity_key
BTS-416699,Redken Shades Alk 1na 60ml,REDKEN,bts,416699,3474637332686,,3474637332686,81153,redken-shades-alk-1na-60ml-bts-416699,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332686
BTS-416727,Redken Shades Alk 3n 60ml,REDKEN,bts,416727,3474637332761,,3474637332761,81161,redken-shades-alk-3n-60ml-bts-416727,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332761
BTS-416731,Redken Shades Alk 3na 60ml,REDKEN,bts,416731,3474637332679,,3474637332679,81152,redken-shades-alk-3na-60ml-bts-416731,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332679
BTS-416683,Redken Shades Alk 4cb 60ml,REDKEN,bts,416683,3474637332884,,3474637332884,81173,redken-shades-alk-4cb-60ml-bts-416683,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332884
BTS-416723,Redken Shades Alk 4g 60ml,REDKEN,bts,416723,3474637332860,,3474637332860,81171,redken-shades-alk-4g-60ml-bts-416723,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332860
BTS-416714,Redken Shades Alk 4n 60ml,REDKEN,bts,416714,3474637332754,,3474637332754,81160,redken-shades-alk-4n-60ml-bts-416714,8,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332754
BTS-416684,Redken Shades Alk 4na 60ml,REDKEN,bts,416684,3474637332631,,3474637332631,81148,redken-shades-alk-4na-60ml-bts-416684,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332631
BTS-416687,Redken Shades Alk 4na 60ml,REDKEN,bts,416687,3474637332662,,3474637332662,81151,redken-shades-alk-4na-60ml-bts-416687,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332662
BTS-416716,Redken Shades Alk 4nb 60ml,REDKEN,bts,416716,3474637332815,,3474637332815,81166,redken-shades-alk-4nb-60ml-bts-416716,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332815
BTS-416722,Redken Shades Alk 4r 60ml,REDKEN,bts,416722,3474637332938,,3474637332938,81178,redken-shades-alk-4r-60ml-bts-416722,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332938
BTS-416703,Redken Shades Alk 4rv 60ml,REDKEN,bts,416703,3474637332952,,3474637332952,81180,redken-shades-alk-4rv-60ml-bts-416703,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332952
BTS-416701,Redken Shades Alk 5ab 60ml,REDKEN,bts,416701,3474637332501,,3474637332501,81135,redken-shades-alk-5ab-60ml-bts-416701,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332501
BTS-416705,Redken Shades Alk 5c 60ml,REDKEN,bts,416705,3474637332914,,3474637332914,81176,redken-shades-alk-5c-60ml-bts-416705,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332914
BTS-416728,Redken Shades Alk 5n 60ml,REDKEN,bts,416728,3474637332747,,3474637332747,81159,redken-shades-alk-5n-60ml-bts-416728,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332747
BTS-416689,Redken Shades Alk 5na 60ml,REDKEN,bts,416689,3474637332655,,3474637332655,81150,redken-shades-alk-5na-60ml-bts-416689,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332655
BTS-416721,Redken Shades Alk 5nch 60ml,REDKEN,bts,416721,3474637332600,,3474637332600,81145,redken-shades-alk-5nch-60ml-bts-416721,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332600
BTS-416692,Redken Shades Alk 6ab 60ml,REDKEN,bts,416692,3474637332495,,3474637332495,81134,redken-shades-alk-6ab-60ml-bts-416692,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332495
BTS-416720,Redken Shades Alk 6cb 60ml,REDKEN,bts,416720,3474637332877,,3474637332877,81172,redken-shades-alk-6cb-60ml-bts-416720,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332877
BTS-416711,Redken Shades Alk 6g 60ml,REDKEN,bts,416711,3474637332853,,3474637332853,81170,redken-shades-alk-6g-60ml-bts-416711,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332853
BTS-416700,Redken Shades Alk 6n 60ml,REDKEN,bts,416700,3474637332730,,3474637332730,81158,redken-shades-alk-6n-60ml-bts-416700,7,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332730
BTS-416694,Redken Shades Alk 6na 60ml,REDKEN,bts,416694,3474637332648,,3474637332648,81149,redken-shades-alk-6na-60ml-bts-416694,6,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332648
BTS-416724,Redken Shades Alk 6nb 60ml,REDKEN,bts,416724,3474637332808,,3474637332808,81165,redken-shades-alk-6nb-60ml-bts-416724,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332808
BTS-416688,Redken Shades Alk 6r 60ml,REDKEN,bts,416688,3474637332921,,3474637332921,81177,redken-shades-alk-6r-60ml-bts-416688,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332921
BTS-416685,Redken Shades Alk 6rv 60ml,REDKEN,bts,416685,3474637332945,,3474637332945,81179,redken-shades-alk-6rv-60ml-bts-416685,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332945
BTS-416715,Redken Shades Alk 6t 60ml,REDKEN,bts,416715,3474637332471,,3474637332471,81132,redken-shades-alk-6t-60ml-bts-416715,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332471
BTS-416726,Redken Shades Alk 6v 60ml,REDKEN,bts,416726,3474637332549,,3474637332549,81139,redken-shades-alk-6v-60ml-bts-416726,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332549
BTS-416709,Redken Shades Alk 6vg 60ml,REDKEN,bts,416709,3474637332563,,3474637332563,81141,redken-shades-alk-6vg-60ml-bts-416709,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332563
BTS-416725,Redken Shades Alk 7ag 60ml,REDKEN,bts,416725,3474637332587,,3474637332587,81143,redken-shades-alk-7ag-60ml-bts-416725,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332587
BTS-416693,Redken Shades Alk 7c 60ml,REDKEN,bts,416693,3474637332907,,3474637332907,81175,redken-shades-alk-7c-60ml-bts-416693,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332907
BTS-416704,Redken Shades Alk 7gi 60ml,REDKEN,bts,416704,3474637332839,,3474637332839,81168,redken-shades-alk-7gi-60ml-bts-416704,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332839
BTS-416730,Redken Shades Alk 7n 60ml,REDKEN,bts,416730,3474637332723,,3474637332723,81157,redken-shades-alk-7n-60ml-bts-416730,7,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332723
BTS-416713,Redken Shades Alk 7nch 60ml,REDKEN,bts,416713,3474637332594,,3474637332594,81144,redken-shades-alk-7nch-60ml-bts-416713,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332594
BTS-416706,Redken Shades Alk 8a 60ml,REDKEN,bts,416706,3474637332488,,3474637332488,81133,redken-shades-alk-8a-60ml-bts-416706,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332488
BTS-416698,Redken Shades Alk 8g 60ml,REDKEN,bts,416698,3474637332846,,3474637332846,81169,redken-shades-alk-8g-60ml-bts-416698,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332846
BTS-416718,Redken Shades Alk 8n 60ml,REDKEN,bts,416718,3474637332716,,3474637332716,81156,redken-shades-alk-8n-60ml-bts-416718,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332716
BTS-416712,Redken Shades Alk 8na 60ml,REDKEN,bts,416712,3474637332624,,3474637332624,81147,redken-shades-alk-8na-60ml-bts-416712,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332624
BTS-416708,Redken Shades Alk 8nb 60ml,REDKEN,bts,416708,3474637332792,,3474637332792,81164,redken-shades-alk-8nb-60ml-bts-416708,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332792
BTS-416707,Redken Shades Alk 8p 60ml,REDKEN,bts,416707,3474637332525,,3474637332525,81137,redken-shades-alk-8p-60ml-bts-416707,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332525
BTS-416686,Redken Shades Alk 8vg 60ml,REDKEN,bts,416686,3474637332556,,3474637332556,81140,redken-shades-alk-8vg-60ml-bts-416686,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332556
BTS-416695,Redken Shades Alk 9ag 60ml,REDKEN,bts,416695,3474637332570,,3474637332570,81142,redken-shades-alk-9ag-60ml-bts-416695,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332570
BTS-416697,Redken Shades Alk 9gi 60ml,REDKEN,bts,416697,3474637332822,,3474637332822,81167,redken-shades-alk-9gi-60ml-bts-416697,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332822
BTS-416691,Redken Shades Alk 9n 60ml,REDKEN,bts,416691,3474637332709,,3474637332709,81155,redken-shades-alk-9n-60ml-bts-416691,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332709
BTS-416729,Redken Shades Alk 9na 60ml,REDKEN,bts,416729,3474637332617,,3474637332617,81146,redken-shades-alk-9na-60ml-bts-416729,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332617
BTS-416710,Redken Shades Alk 9v 60ml,REDKEN,bts,416710,3474637332532,,3474637332532,81138,redken-shades-alk-9v-60ml-bts-416710,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332532
BTS-416690,Redken Shades Alk Clear 60ml,REDKEN,bts,416690,3474637332778,,3474637332778,81162,redken-shades-alk-clear-60ml-bts-416690,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332778
BTS-379651,Redken Shades Eq Bonder Inside 010-Grro 60ml X 3 U,REDKEN,bts,379651,3474637126568,,3474637126568,80646,redken-shades-eq-bonder-inside-010-grro-60ml-x-3-u-bts-379651,7,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637126568
BTS-379655,Redken Shades Eq Bonder Inside 010aa 60ml X 3 U,REDKEN,bts,379655,3474637157036,,3474637157036,120730,redken-shades-eq-bonder-inside-010aa-60ml-x-3-u-bts-379655,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637157036
BTS-379658,Redken Shades Eq Bonder Inside 010gi 60ml X 3 U,REDKEN,bts,379658,3474636997510,,3474636997510,80550,redken-shades-eq-bonder-inside-010gi-60ml-x-3-u-bts-379658,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474636997510
BTS-397326,Redken Shades Eq Bonder Inside 010np 60ml,REDKEN,bts,397326,3474637285616,,3474637285616,81044,redken-shades-eq-bonder-inside-010np-60ml-bts-397326,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637285616
BTS-397328,Redken Shades Eq Bonder Inside 010nv 60ml,REDKEN,bts,397328,3474637285593,,3474637285593,81042,redken-shades-eq-bonder-inside-010nv-60ml-bts-397328,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637285593
BTS-379654,Redken Shades Eq Bonder Inside 010vg 60ml X 3 U,REDKEN,bts,379654,3474637113049,,3474637113049,80633,redken-shades-eq-bonder-inside-010vg-60ml-x-3-u-bts-379654,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637113049
BTS-382294,"Redken Shades Eq Bonder Inside 03a-3,46 60ml X 3 U",REDKEN,bts,382294,3474637274894,,3474637274894,80913,redken-shades-eq-bonder-inside-03a-3-46-60ml-x-3-u-bts-382294,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637274894
BTS-379671,Redken Shades Eq Bonder Inside 03nb 60ml X 3 U,REDKEN,bts,379671,3474637222505,,3474637222505,120734,redken-shades-eq-bonder-inside-03nb-60ml-x-3-u-bts-379671,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222505
BTS-379659,Redken Shades Eq Bonder Inside 04abn 60ml X 3 U,REDKEN,bts,379659,3474637208721,,3474637208721,80819,redken-shades-eq-bonder-inside-04abn-60ml-x-3-u-bts-379659,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637208721
BTS-379672,Redken Shades Eq Bonder Inside 04nb 60ml X 3 U,REDKEN,bts,379672,3474637222529,,3474637222529,80836,redken-shades-eq-bonder-inside-04nb-60ml-x-3-u-bts-379672,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222529
BTS-382299,Redken Shades Eq Bonder Inside 05cc 60ml X 3 U,REDKEN,bts,382299,3474637264819,,3474637264819,80877,redken-shades-eq-bonder-inside-05cc-60ml-x-3-u-bts-382299,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637264819
BTS-379673,Redken Shades Eq Bonder Inside 05g 60ml X 3 U,REDKEN,bts,379673,3474637222567,,3474637222567,80837,redken-shades-eq-bonder-inside-05g-60ml-x-3-u-bts-379673,15,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222567
BTS-379674,Redken Shades Eq Bonder Inside 05nw 60ml X 3 U,REDKEN,bts,379674,3474637222581,,3474637222581,80838,redken-shades-eq-bonder-inside-05nw-60ml-x-3-u-bts-379674,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222581
BTS-382293,"Redken Shades Eq Bonder Inside 05rb-5,65 60ml X 3 U",REDKEN,bts,382293,3474637274979,,3474637274979,80914,redken-shades-eq-bonder-inside-05rb-5-65-60ml-x-3-u-bts-382293,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637274979
BTS-382298,"Redken Shades Eq Bonder Inside 06aa-6,11 60ml X 3 U",REDKEN,bts,382298,3474637264833,,3474637264833,80878,redken-shades-eq-bonder-inside-06aa-6-11-60ml-x-3-u-bts-382298,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637264833
BTS-382292,"Redken Shades Eq Bonder Inside 06cr-6,46 60ml X 3 U",REDKEN,bts,382292,3474637275013,,3474637275013,80915,redken-shades-eq-bonder-inside-06cr-6-46-60ml-x-3-u-bts-382292,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637275013
BTS-379675,Redken Shades Eq Bonder Inside 06g 60ml X 3 U,REDKEN,bts,379675,3474637222604,,3474637222604,80839,redken-shades-eq-bonder-inside-06g-60ml-x-3-u-bts-379675,24,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222604
BTS-379676,Redken Shades Eq Bonder Inside 06gb 60ml X 3 U,REDKEN,bts,379676,3474637222628,,3474637222628,80840,redken-shades-eq-bonder-inside-06gb-60ml-x-3-u-bts-379676,24,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222628
BTS-379677,Redken Shades Eq Bonder Inside 06nb 60ml X 3 U,REDKEN,bts,379677,3474637222642,,3474637222642,80841,redken-shades-eq-bonder-inside-06nb-60ml-x-3-u-bts-379677,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222642
BTS-322555,Redken Shades Eq Bonder Inside 06nch 60ml X 3 U,REDKEN,bts,322555,3474637115739,,3474637115739,80637,redken-shades-eq-bonder-inside-06nch-60ml-x-3-u-bts-322555,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637115739
BTS-385471,"Redken Shades Eq Bonder Inside 06rr-6,6 60ml X 3 U",REDKEN,bts,385471,3474637264871,,3474637264871,80879,redken-shades-eq-bonder-inside-06rr-6-6-60ml-x-3-u-bts-385471,34,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637264871
BTS-379656,Redken Shades Eq Bonder Inside 07aa 60ml X 3 U,REDKEN,bts,379656,3474637157050,,3474637157050,80766,redken-shades-eq-bonder-inside-07aa-60ml-x-3-u-bts-379656,12,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637157050
BTS-382297,"Redken Shades Eq Bonder Inside 07c-7,4 60ml X 3 U",REDKEN,bts,382297,3474637264895,,3474637264895,80880,redken-shades-eq-bonder-inside-07c-7-4-60ml-x-3-u-bts-382297,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637264895
BTS-379678,Redken Shades Eq Bonder Inside 07cb 60ml X 3 U,REDKEN,bts,379678,3474637222666,,3474637222666,80842,redken-shades-eq-bonder-inside-07cb-60ml-x-3-u-bts-379678,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222666
BTS-382291,"Redken Shades Eq Bonder Inside 07cc-7,44 60ml X 3 U",REDKEN,bts,382291,3474637275037,,3474637275037,80916,redken-shades-eq-bonder-inside-07cc-7-44-60ml-x-3-u-bts-382291,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637275037
BTS-379679,Redken Shades Eq Bonder Inside 07g 60ml X 3 U,REDKEN,bts,379679,3474637222680,,3474637222680,80843,redken-shades-eq-bonder-inside-07g-60ml-x-3-u-bts-379679,23,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222680
BTS-379680,Redken Shades Eq Bonder Inside 07gb 60ml X 3 U,REDKEN,bts,379680,3474637222703,,3474637222703,80844,redken-shades-eq-bonder-inside-07gb-60ml-x-3-u-bts-379680,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637222703
BTS-379653,Redken Shades Eq Bonder Inside 07gro 60ml X 3 U,REDKEN,bts,379653,3474637126605,,3474637126605,80648,redken-shades-eq-bonder-inside-07gro-60ml-x-3-u-bts-379653,13,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637126605
BTS-379663,Redken Shades Eq Bonder Inside 07n 60ml X 3 U,REDKEN,bts,379663,3474637227784,,3474637227784,80847,redken-shades-eq-bonder-inside-07n-60ml-x-3-u-bts-379663,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637227784
BTS-379664,Redken Shades Eq Bonder Inside 07nb 60ml X 3 U,REDKEN,bts,379664,3474637227807,,3474637227807,80848,redken-shades-eq-bonder-inside-07nb-60ml-x-3-u-bts-379664,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637227807
BTS-322556,Redken Shades Eq Bonder Inside 07nch 60ml X 3 U,REDKEN,bts,322556,3474637115753,,3474637115753,80638,redken-shades-eq-bonder-inside-07nch-60ml-x-3-u-bts-322556,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637115753
BTS-379665,Redken Shades Eq Bonder Inside 07nw 60ml X 3 U,REDKEN,bts,379665,3474637227821,,3474637227821,80849,redken-shades-eq-bonder-inside-07nw-60ml-x-3-u-bts-379665,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637227821
BTS-379660,Redken Shades Eq Bonder Inside 07p 60ml X 3 U,REDKEN,bts,379660,3474637208806,,3474637208806,80820,redken-shades-eq-bonder-inside-07p-60ml-x-3-u-bts-379660,0,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637208806
BTS-379661,Redken Shades Eq Bonder Inside 07t 60ml X 3 U,REDKEN,bts,379661,3474637208820,,3474637208820,120732,redken-shades-eq-bonder-inside-07t-60ml-x-3-u-bts-379661,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637208820
BTS-382296,"Redken Shades Eq Bonder Inside 08c-8,4 60ml X 3 U",REDKEN,bts,382296,3474637264918,,3474637264918,80881,redken-shades-eq-bonder-inside-08c-8-4-60ml-x-3-u-bts-382296,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637264918
